date,store_id,store_city,store_location,product_id,product_name,category,unit_sale_price,unit_cost,units_sold,stock_on_hand,is_promo,day_of_week
2026-02-28,S02,Bucuresti,AFI,P102,PowerBank 20000mAh,Accessories,120,45,8,21,0,Saturday
2026-03-01,S02,Bucuresti,AFI,P102,PowerBank 20000mAh,Accessories,120,45,6,15,0,Sunday
2026-03-02,S02,Bucuresti,AFI,P102,PowerBank 20000mAh,Accessories,120,45,3,12,0,Monday
2026-02-01,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,6,108,0,Sunday
2026-02-02,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,5,103,0,Monday
2026-02-03,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,3,100,0,Tuesday
2026-02-04,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,3,97,0,Wednesday
2026-02-05,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,2,95,0,Thursday
2026-02-06,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,4,91,0,Friday
2026-02-07,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,2,89,0,Saturday
2026-02-08,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,6,83,0,Sunday
2026-02-09,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,4,79,0,Monday
2026-02-10,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,2,77,0,Tuesday
2026-02-11,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,4,73,0,Wednesday
2026-02-12,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,1,72,0,Thursday
2026-02-13,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,4,68,0,Friday
2026-02-14,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,5,63,0,Saturday
2026-02-15,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,1,62,0,Sunday
2026-02-16,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,2,60,0,Monday
2026-02-17,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,2,58,0,Tuesday
2026-02-18,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,4,54,0,Wednesday
2026-02-19,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,5,49,0,Thursday
2026-02-20,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,5,44,0,Friday
2026-02-21,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,3,41,0,Saturday
2026-02-22,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,5,36,0,Sunday
2026-02-23,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,3,33,0,Monday
2026-02-24,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,6,27,0,Tuesday
2026-02-25,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,3,24,0,Wednesday
2026-02-26,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,4,20,0,Thursday
2026-02-27,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,2,18,0,Friday
2026-02-28,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,1,17,0,Saturday
2026-03-01,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,4,13,0,Sunday
2026-03-02,S02,Bucuresti,AFI,P103,Ergonomic Mouse,Peripherals,240,95,4,9,0,Monday
2026-02-01,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,3,114,0,Sunday
2026-02-02,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,4,110,0,Monday
2026-02-03,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,1,109,0,Tuesday
2026-02-04,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,6,103,0,Wednesday
2026-02-05,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,2,101,0,Thursday
2026-02-06,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,3,98,0,Friday
2026-02-07,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,6,92,0,Saturday
2026-02-08,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,3,89,0,Sunday
2026-02-09,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,0,89,0,Monday
2026-02-10,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,3,86,0,Tuesday
2026-02-11,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,1,85,0,Wednesday
2026-02-12,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,2,83,0,Thursday
2026-02-13,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,6,77,0,Friday
2026-02-14,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,4,73,0,Saturday
2026-02-15,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,6,67,0,Sunday
2026-02-16,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,3,64,0,Monday
2026-02-17,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,3,61,0,Tuesday
2026-02-18,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,0,61,0,Wednesday
2026-02-19,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,0,61,0,Thursday
2026-02-20,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,3,58,0,Friday
2026-02-21,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,2,56,0,Saturday
2026-02-22,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,9,47,0,Sunday
2026-02-23,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,1,46,0,Monday
2026-02-24,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,6,40,0,Tuesday
2026-02-25,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,2,38,0,Wednesday
2026-02-26,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,4,34,0,Thursday
2026-02-27,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,2,32,0,Friday
2026-02-28,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,4,28,0,Saturday
2026-03-01,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,2,26,0,Sunday
2026-03-02,S02,Bucuresti,AFI,P104,USB-C Fast Charger 65W,Accessories,150,50,3,23,0,Monday
2026-02-01,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,1,197,0,Sunday
2026-02-02,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,0,197,0,Monday
2026-02-03,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,2,195,0,Tuesday
2026-02-04,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,4,191,0,Wednesday
2026-02-05,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,1,190,0,Thursday
2026-02-06,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,3,187,0,Friday
2026-02-07,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,4,183,1,Saturday
2026-02-08,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,0,183,0,Sunday
2026-02-09,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,0,183,0,Monday
2026-02-10,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,2,181,0,Tuesday
2026-02-11,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,2,179,0,Wednesday
2026-02-12,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,1,178,0,Thursday
2026-02-13,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,1,177,0,Friday
2026-02-14,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,5,172,1,Saturday
2026-02-15,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,1,171,0,Sunday
2026-02-16,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,0,171,0,Monday
2026-02-17,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,0,169,0,Tuesday
2026-02-18,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,0,168,0,Wednesday
2026-02-19,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,0,168,0,Thursday
2026-02-20,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,0,166,0,Friday
2026-02-21,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,0,163,1,Saturday
2026-02-22,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,0,163,0,Sunday
2026-02-23,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,0,162,0,Monday
2026-02-24,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,0,161,0,Tuesday
2026-02-25,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,0,160,0,Wednesday
2026-02-26,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,0,160,0,Thursday
2026-02-27,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,0,160,0,Friday
2026-02-28,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,0,156,1,Saturday
2026-03-01,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,0,153,0,Sunday
2026-03-02,S03,Cluj,Iulius,P100,Smartwatch X-Pro,Wearables,850,420,0,152,0,Monday
2026-02-01,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,0,167,0,Sunday
2026-02-02,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,0,167,0,Monday
2026-02-03,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,0,167,0,Tuesday
2026-02-04,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,1,166,0,Wednesday
2026-02-05,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,2,164,0,Thursday
2026-02-06,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,0,164,0,Friday
2026-02-07,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,1,163,0,Saturday
2026-02-08,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,0,163,0,Sunday
2026-02-09,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,1,162,0,Monday
2026-02-10,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,1,161,0,Tuesday
2026-02-11,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,0,161,0,Wednesday
2026-02-12,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,1,160,0,Thursday
2026-02-13,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,3,157,0,Friday
2026-02-14,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,2,155,0,Saturday
2026-02-15,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,0,155,0,Sunday
2026-02-16,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,1,154,0,Monday
2026-02-17,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,1,153,0,Tuesday
2026-02-18,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,3,150,0,Wednesday
2026-02-19,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,0,150,0,Thursday
2026-02-20,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,1,149,0,Friday
2026-02-21,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,0,149,0,Saturday
2026-02-22,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,5,144,0,Sunday
2026-02-23,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,2,142,0,Monday
2026-02-24,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,2,140,0,Tuesday
2026-02-25,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,3,137,0,Wednesday
2026-02-26,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,1,136,0,Thursday
2026-02-27,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,1,135,0,Friday
2026-02-28,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,1,134,0,Saturday
2026-03-01,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,3,131,0,Sunday
2026-03-02,S03,Cluj,Iulius,P101,Wireless Earbuds NoiseCanc,Audio,450,180,3,128,0,Monday
2026-02-01,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,4,116,0,Sunday
2026-02-02,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,1,115,0,Monday
2026-02-03,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,0,115,0,Tuesday
2026-02-04,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,4,111,0,Wednesday
2026-02-05,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,3,108,0,Thursday
2026-02-06,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,1,107,0,Friday
2026-02-07,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,5,102,0,Saturday
2026-02-08,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,4,98,0,Sunday
2026-02-09,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,6,92,0,Monday
2026-02-10,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,2,90,0,Tuesday
2026-02-11,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,4,86,0,Wednesday
2026-02-12,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,2,84,0,Thursday
2026-02-13,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,4,80,0,Friday
2026-02-14,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,7,73,0,Saturday
2026-02-15,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,4,69,0,Sunday
2026-02-16,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,3,66,0,Monday
2026-02-17,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,4,62,0,Tuesday
2026-02-18,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,4,58,0,Wednesday
2026-02-19,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,2,56,0,Thursday
2026-02-20,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,5,51,0,Friday
2026-02-21,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,2,49,0,Saturday
2026-02-22,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,5,44,0,Sunday
2026-02-23,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,2,42,0,Monday
2026-02-24,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,1,41,0,Tuesday
2026-02-25,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,3,38,0,Wednesday
2026-02-26,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,3,35,0,Thursday
2026-02-27,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,3,32,0,Friday
2026-02-28,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,4,28,0,Saturday
2026-03-01,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,7,21,0,Sunday
2026-03-02,S03,Cluj,Iulius,P102,PowerBank 20000mAh,Accessories,120,45,4,17,0,Monday
2026-02-01,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,6,158,0,Sunday
2026-02-02,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,2,156,0,Monday
2026-02-03,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,5,151,0,Tuesday
2026-02-04,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,8,143,0,Wednesday
2026-02-05,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,2,141,0,Thursday
2026-02-06,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,6,135,0,Friday
2026-02-07,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,5,130,0,Saturday
2026-02-08,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,3,127,0,Sunday
2026-02-09,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,4,123,0,Monday
2026-02-10,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,3,120,0,Tuesday
2026-02-11,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,3,117,0,Wednesday
2026-02-12,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,4,113,0,Thursday
2026-02-13,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,3,110,0,Friday
2026-02-14,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,4,106,0,Saturday
2026-02-15,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,4,102,0,Sunday
2026-02-16,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,1,101,0,Monday
2026-02-17,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,9,92,0,Tuesday
2026-02-18,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,5,87,0,Wednesday
2026-02-19,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,1,86,0,Thursday
2026-02-20,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,2,84,0,Friday
2026-02-21,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,5,79,0,Saturday
2026-02-22,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,10,69,0,Sunday
2026-02-23,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,4,65,0,Monday
2026-02-24,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,3,62,0,Tuesday
2026-02-25,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,3,59,0,Wednesday
2026-02-26,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,4,55,0,Thursday
2026-02-27,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,2,53,0,Friday
2026-02-28,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,9,44,0,Saturday
2026-03-01,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,6,38,0,Sunday
2026-03-02,S03,Cluj,Iulius,P103,Ergonomic Mouse,Peripherals,240,95,3,35,0,Monday
2026-02-01,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,9,139,0,Sunday
2026-02-02,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,5,134,0,Monday
2026-02-03,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,1,133,0,Tuesday
2026-02-04,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,6,127,0,Wednesday
2026-02-05,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,2,125,0,Thursday
2026-02-06,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,5,120,0,Friday
2026-02-07,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,8,112,0,Saturday
2026-02-08,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,7,105,0,Sunday
2026-02-09,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,4,101,0,Monday
2026-02-10,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,7,94,0,Tuesday
2026-02-11,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,1,93,0,Wednesday
2026-02-12,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,2,91,0,Thursday
2026-02-13,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,8,83,0,Friday
2026-02-14,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,6,77,0,Saturday
2026-02-15,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,7,70,0,Sunday
2026-02-16,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,4,66,0,Monday
2026-02-17,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,1,65,0,Tuesday
2026-02-18,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,1,64,0,Wednesday
2026-02-19,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,3,61,0,Thursday
2026-02-20,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,4,57,0,Friday
2026-02-21,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,2,55,0,Saturday
2026-02-22,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,8,47,0,Sunday
2026-02-23,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,1,46,0,Monday
2026-02-24,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,4,42,0,Tuesday
2026-02-25,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,3,39,0,Wednesday
2026-02-26,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,2,37,0,Thursday
2026-02-27,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,4,33,0,Friday
2026-02-28,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,6,27,0,Saturday
2026-03-01,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,6,21,0,Sunday
2026-03-02,S03,Cluj,Iulius,P104,USB-C Fast Charger 65W,Accessories,150,50,5,16,0,Monday
2026-02-01,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,4,116,0,Sunday
2026-02-02,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,3,113,0,Monday
2026-02-03,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,4,109,0,Tuesday
2026-02-04,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,3,106,0,Wednesday
2026-02-05,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,4,102,0,Thursday
2026-02-06,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,2,100,0,Friday
2026-02-07,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,8,92,1,Saturday
2026-02-08,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,3,89,0,Sunday
2026-02-09,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,4,85,0,Monday
2026-02-10,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,5,80,0,Tuesday
2026-02-11,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,5,75,0,Wednesday
2026-02-12,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,0,75,0,Thursday
2026-02-13,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,2,73,0,Friday
2026-02-14,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,8,65,1,Saturday
2026-02-15,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,10,55,0,Sunday
2026-02-16,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,2,53,0,Monday
2026-02-17,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,0,53,0,Tuesday
2026-02-18,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,2,51,0,Wednesday
2026-02-19,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,0,51,0,Thursday
2026-02-20,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,5,46,0,Friday
2026-02-21,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,8,38,1,Saturday
2026-02-22,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,1,37,0,Sunday
2026-02-23,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,3,34,0,Monday
2026-02-24,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,3,31,0,Tuesday
2026-02-25,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,4,27,0,Wednesday
2026-02-26,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,1,26,0,Thursday
2026-02-27,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,1,25,0,Friday
2026-02-28,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,8,17,1,Saturday
2026-03-01,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,8,9,0,Sunday
2026-03-02,S04,Timisoara,Vivo,P100,Smartwatch X-Pro,Wearables,850,420,2,7,0,Monday
2026-02-01,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,10,236,0,Sunday
2026-02-02,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,8,228,0,Monday
2026-02-03,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,11,217,0,Tuesday
2026-02-04,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,4,213,0,Wednesday
